date,gross,cost,net,gross_exposure,net_exposure
2025-07-29,-0.0010555929561681938,0.0003999082,-0.001455501156168194,1.999541,-1.1102230246251565e-16
2025-07-30,0.007522357692188486,0.0003997292,0.007122628492188486,1.998646,-1.3877787807814457e-16
2025-07-31,0.0024640517089985947,0.00039891500000000007,0.0020651367089985946,1.9945750000000002,-1.6653345369377348e-16
2025-08-01,0.003567064706920697,0.0003998152,0.003167249506920697,1.999076,-9.71445146547012e-17
2025-08-04,0.016052754851705705,0.0003987331999999999,0.015654021651705704,1.9936659999999997,8.326672684688674e-17
2025-08-05,-0.009597531234489587,0.0003993634,-0.009996894634489587,1.9968169999999998,-7.979727989493313e-17
2025-08-06,-0.005632888067946834,0.000399888,-0.006032776067946834,1.9994399999999999,-1.249000902703301e-16
2025-08-07,0.006872056132210924,0.000398541,0.0064735151322109245,1.992705,6.245004513516506e-17
2025-08-08,-0.002653202913622364,0.0003994558,-0.003052658713622364,1.997279,5.898059818321144e-17
2025-08-12,-0.0034073471924923803,0.00039957840000000007,-0.0038069255924923803,1.9978920000000002,-1.5612511283791264e-16
2025-08-13,0.001244825651638097,0.0003997802,0.0008450454516380969,1.9989009999999998,1.3183898417423734e-16
2025-08-14,-0.002172690144108056,0.00039967179999999994,-0.002572361944108056,1.9983589999999998,1.5265566588595902e-16
2025-08-15,-0.00220007230245684,0.00039964840000000003,-0.00259972070245684,1.9982420000000003,3.122502256758253e-17
2025-08-18,-0.0016005469896916875,0.0003995174,-0.0020000643896916875,1.997587,-6.245004513516506e-17
2025-08-19,0.002286885520469962,0.000399713,0.0018871725204699622,1.998565,-3.8163916471489756e-17
2025-08-20,-0.004152698759066948,0.0003995138,-0.004552212559066948,1.997569,1.1796119636642288e-16
2025-08-21,0.0008770996277436007,0.0003996873999999999,0.0004774122277436008,1.9984369999999996,1.3877787807814457e-17
2025-08-22,0.002423484960676075,0.0003993824000000001,0.0020241025606760753,1.9969120000000002,-1.3877787807814457e-16
2025-08-25,-0.0024216622229237188,0.00039962920000000005,-0.0028212914229237187,1.9981460000000002,1.942890293094024e-16
2025-08-26,0.012253666723400027,0.0003998836,0.011853783123400028,1.999418,8.326672684688674e-17
2025-08-27,0.003473142121105719,0.0003996384,0.003073503721105719,1.998192,1.1449174941446927e-16
2025-08-28,-0.00554981226662702,0.0003998082,-0.00594962046662702,1.999041,-2.220446049250313e-16
2025-08-29,0.003886390140846705,0.0003994274,0.003486962740846705,1.9971370000000002,1.3877787807814457e-17
2025-09-01,-0.0005903396662207427,0.00039972259999999997,-0.0009900622662207426,1.9986129999999998,-1.3877787807814457e-17
2025-09-02,-0.004824165550406248,0.0003996526,-0.005223818150406248,1.9982630000000001,-1.5612511283791264e-16
2025-09-03,-0.002829586468229467,0.0003995256,-0.0032291120682294673,1.997628,1.700029006457271e-16
2025-09-04,-0.0031055712044868256,0.0003995476,-0.0035051188044868255,1.997738,2.0816681711721685e-17
2025-09-05,0.002601987134561363,0.00039975720000000006,0.0022022299345613628,1.9987860000000004,1.942890293094024e-16
2025-09-08,-0.0022236538749597066,0.00039983719999999996,-0.0026234910749597063,1.999186,-6.245004513516506e-17
2025-09-09,0.006136229535724952,0.00039952080000000005,0.005736708735724952,1.9976040000000002,5.551115123125783e-17
2025-09-10,0.0003259610050511004,0.000399143,-7.31819949488996e-05,1.9957150000000001,1.942890293094024e-16
2025-09-11,0.00210980749707538,0.0003997794,0.00171002809707538,1.998897,3.469446951953614e-18
2025-09-12,-0.0006997148695132625,0.0003996488,-0.0010993636695132624,1.9982440000000001,1.1796119636642288e-16
2025-09-16,0.0001215812166217764,0.00039945099999999994,-0.00027786978337822354,1.9972549999999998,1.214306433183765e-16
2025-09-17,-0.0028283642762757665,0.00039977940000000004,-0.0032281436762757664,1.9988970000000001,-1.3183898417423734e-16
2025-09-18,-0.006403096122305821,0.00039985760000000003,-0.0068029537223058215,1.9992880000000002,1.7607443281164592e-16
2025-09-19,0.007538763540656587,0.00039966819999999996,0.007139095340656587,1.9983409999999997,-1.6653345369377348e-16
2025-09-22,0.0002377057760102583,0.00039983860000000006,-0.00016213282398974175,1.9991930000000002,1.6306400674181987e-16
2025-09-24,-0.003959551811865342,0.000399564,-0.004359115811865342,1.99782,2.8796409701215e-16
2025-09-25,0.002578197378286174,0.000399691,0.0021785063782861743,1.9984549999999999,0.0
2025-09-26,0.0013252058386404122,0.0003996354,0.0009255704386404122,1.9981769999999999,8.326672684688674e-17
2025-09-29,-0.0017257799533145048,0.00039976899999999996,-0.0021255489533145047,1.9988449999999998,1.0408340855860843e-16
2025-09-30,-0.01081086357100451,0.00039985160000000005,-0.01121071517100451,1.9992580000000002,1.4051260155412137e-16
2025-10-01,-0.005183027058991454,0.0003997198,-0.005582746858991454,1.998599,-9.71445146547012e-17
2025-10-02,-0.0019400075271672804,0.0003997158,-0.0023397233271672804,1.9985789999999999,1.1102230246251565e-16
2025-10-03,-0.01434809548314302,0.00039982879999999997,-0.01474792428314302,1.9991439999999998,0.0
2025-10-06,0.002897441519672128,0.0003998384,0.002497603119672128,1.9991919999999999,-2.7755575615628914e-17
2025-10-07,0.006218381307980016,0.000399805,0.005818576307980016,1.9990249999999998,-1.700029006457271e-16
2025-10-08,0.014030429041070085,0.00039982079999999995,0.013630608241070085,1.9991039999999998,9.367506770274758e-17
2025-10-09,-0.003415904920568457,0.0003992329999999999,-0.003815137920568457,1.9961649999999997,-1.2836953722228372e-16
2025-10-10,-0.0019254796629479616,0.00039957059999999996,-0.0023250502629479615,1.9978529999999999,-1.97758476261356e-16
2025-10-14,-0.01171108040443382,0.00039970140000000006,-0.012110781804433821,1.9985070000000003,1.1102230246251565e-16
2025-10-15,0.003976073539744721,0.00039995140000000003,0.003576122139744721,1.9997570000000002,1.0408340855860843e-17
2025-10-16,0.002909493670199493,0.0003998566,0.0025096370701994932,1.9992830000000001,1.0755285551056204e-16
2025-10-17,-0.007748291968975043,0.0003997774,-0.008148069368975042,1.998887,-9.367506770274758e-17
2025-10-20,-0.007151166890237399,0.00039963140000000004,-0.007550798290237399,1.9981570000000002,3.469446951953614e-17
2025-10-21,-0.012690605513478895,0.0003995636,-0.013090169113478895,1.997818,1.1102230246251565e-16
2025-10-22,-0.005631336034207644,0.0003995804,-0.0060309164342076445,1.9979019999999998,1.97758476261356e-16
2025-10-23,-0.001980047477152003,0.000399695,-0.002379742477152003,1.998475,1.249000902703301e-16
2025-10-24,0.011783786677384573,0.00039977200000000006,0.011384014677384573,1.9988600000000003,-1.1796119636642288e-16
2025-10-27,-0.012281279781087326,0.00039966080000000003,-0.012680940581087326,1.998304,3.122502256758253e-17
2025-10-28,0.008248556258126085,0.0003990955999999999,0.007849460658126086,1.9954779999999996,-3.885780586188048e-16
2025-10-29,-0.02425634143715506,0.00039976040000000006,-0.02465610183715506,1.9988020000000004,-9.020562075079397e-17
2025-10-30,0.017792359202163342,0.0003994884000000001,0.01739287080216334,1.9974420000000006,2.3592239273284576e-16
2025-10-31,-0.01351205036831303,0.00039973220000000004,-0.013911782568313031,1.9986610000000002,-5.551115123125783e-17
2025-11-04,0.0003315684741239935,0.00039958159999999997,-6.801312587600646e-05,1.9979079999999998,0.0
2025-11-05,0.008202008486045758,0.00039988559999999993,0.0078021228860457575,1.9994279999999998,-2.42861286636753e-17
2025-11-06,-0.009407321740284809,0.00039879060000000004,-0.00980611234028481,1.993953,4.85722573273506e-17
2025-11-07,0.014508014140252807,0.000399313,0.014108701140252807,1.996565,-2.7755575615628914e-17
2025-11-10,-0.0016713079388746188,0.000399284,-0.0020705919388746188,1.99642,-2.7755575615628914e-17
2025-11-11,-0.0006892385660863666,0.00039887559999999997,-0.0010881141660863665,1.9943779999999998,-6.938893903907228e-18
2025-11-12,0.012468613235582687,0.00039949679999999995,0.012069116435582687,1.9974839999999998,1.3183898417423734e-16
2025-11-13,0.009535145942501945,0.0003996657999999999,0.009135480142501944,1.9983289999999996,-7.28583859910259e-17
2025-11-14,-0.008688873905459592,0.0003997268,-0.009088600705459592,1.998634,-2.0816681711721685e-17
2025-11-17,0.01643431835193147,0.0003996636,0.01603465475193147,1.998318,1.3183898417423734e-16
2025-11-18,0.004900414150481363,0.00039979619999999997,0.004500617950481363,1.998981,-2.2551405187698492e-17
2025-11-19,-0.007036965561239644,0.00039972499999999997,-0.007436690561239644,1.9986249999999999,-1.5959455978986625e-16
2025-11-20,-0.004100029271732118,0.0003997232,-0.004499752471732119,1.9986160000000002,1.0755285551056204e-16
2025-11-21,0.022664116532020117,0.0003999179999999999,0.022264198532020118,1.9995899999999995,1.5265566588595902e-16
2025-11-25,0.001177174271359728,0.00039981459999999995,0.0007773596713597282,1.9990729999999999,-8.673617379884035e-18
2025-11-26,0.0014440395158226418,0.0003993793999999999,0.0010446601158226418,1.9968969999999997,-5.551115123125783e-17
2025-11-27,-0.0023597567181714045,0.00039875180000000003,-0.0027585085181714044,1.993759,1.6653345369377348e-16
2025-11-28,0.002259487012431818,0.0003995266,0.0018599604124318178,1.9976330000000002,1.8041124150158794e-16
2025-12-01,-0.011989690465350228,0.0003999652,-0.012389655665350227,1.999826,1.6306400674181987e-16
2025-12-02,-0.007037314664707257,0.000399776,-0.0074370906647072575,1.99888,-9.020562075079397e-17
2025-12-03,0.003543416550377406,0.00039970520000000005,0.0031437113503774063,1.9985260000000002,-2.0816681711721685e-17
2025-12-04,-0.0010327376164235632,0.0003997394,-0.0014324770164235632,1.998697,1.1796119636642288e-16
2025-12-05,-0.003443507394687865,0.0003996784,-0.003843185794687865,1.9983920000000002,-2.0816681711721685e-17
2025-12-08,0.0047767430521780795,0.000399734,0.00437700905217808,1.99867,-1.5959455978986625e-16
2025-12-09,-0.008437548586685297,0.0003992586,-0.008836807186685298,1.9962929999999999,5.551115123125783e-17
2025-12-10,0.00037517784821888237,0.00039956959999999994,-2.4391751781117574e-05,1.9978479999999998,6.938893903907228e-17
2025-12-11,-0.002972874959467251,0.0003999226,-0.0033727975594672506,1.999613,-2.0816681711721685e-16
2025-12-12,0.009477720042524257,0.0003996362,0.009078083842524258,1.998181,9.71445146547012e-17
2025-12-15,0.00015510095348611548,0.0003998272000000001,-0.0002447262465138846,1.9991360000000002,2.463307335887066e-16
2025-12-16,0.0012548186486838263,0.000399865,0.0008549536486838263,1.999325,0.0
2025-12-17,0.0002276894818427819,0.0003995721999999999,-0.000171882718157218,1.9978609999999997,1.43982048506075e-16
2025-12-18,-0.002570544105288616,0.00039979480000000003,-0.002970338905288616,1.998974,3.469446951953614e-17
2025-12-19,0.003864535871688877,0.0003995740000000001,0.003464961871688877,1.9978700000000005,9.71445146547012e-17
2025-12-22,0.011248091548646939,0.00039974560000000006,0.01084834594864694,1.9987280000000003,2.5673907444456745e-16
2025-12-23,0.00756879614796278,0.00039983959999999997,0.00716895654796278,1.9991979999999998,6.938893903907228e-18
2025-12-24,-0.0013558283461617725,0.0003996792000000001,-0.0017555075461617726,1.9983960000000003,-8.326672684688674e-17
2025-12-25,-0.003770400568172581,0.0003993836,-0.004169784168172581,1.996918,-1.8908485888147197e-16
2025-12-26,-0.0019703246982173545,0.0003996242,-0.0023699488982173544,1.998121,1.2836953722228372e-16
2025-12-29,3.618479108184672e-05,0.0003997704,-0.0003635856089181533,1.998852,-2.220446049250313e-16
2025-12-30,0.005386467231313316,0.0003992756000000001,0.004987191631313316,1.9963780000000004,1.97758476261356e-16
2026-01-06,0.0030296597749296062,0.00039949999999999995,0.002630159774929606,1.9974999999999998,5.898059818321144e-17
2026-01-07,0.011584064501376582,0.0003996714,0.011184393101376582,1.9983570000000002,1.734723475976807e-17
2026-01-08,0.002752552253209424,0.000399653,0.0023528992532094242,1.998265,1.1102230246251565e-16
2026-01-09,-0.006354185680863034,0.0003999078,-0.006754093480863034,1.9995390000000002,-1.5265566588595902e-16
2026-01-13,0.011068774991584377,0.00039981379999999995,0.010668961191584378,1.9990689999999998,-1.1102230246251565e-16
2026-01-14,-0.004061988540051385,0.0003986342,-0.004460622740051385,1.993171,1.1102230246251565e-16
2026-01-15,-1.053068012743779e-05,0.0003997422,-0.00041027288012743777,1.998711,0.0
2026-01-16,0.0022405011962914113,0.000399892,0.0018406091962914113,1.99946,-8.326672684688674e-17
2026-01-19,-0.004212715944454132,0.000399896,-0.004612611944454132,1.9994800000000001,1.1102230246251565e-16
2026-01-20,0.006682660955887254,0.00039977879999999994,0.006282882155887254,1.9988939999999997,1.1102230246251565e-16
2026-01-21,-0.0037324607077241405,0.000399709,-0.00413216970772414,1.998545,-1.734723475976807e-18
2026-01-22,-0.012591010635397635,0.000399686,-0.012990696635397635,1.9984300000000002,1.0408340855860843e-16
2026-01-23,0.012397958654606724,0.0003999136000000001,0.011998045054606724,1.9995680000000005,2.3592239273284576e-16
2026-01-26,-0.002466803363406276,0.0003997014,-0.002866504763406276,1.998507,2.42861286636753e-16
2026-01-27,-0.020176368698307946,0.00039946260000000005,-0.020575831298307947,1.9973130000000001,-1.0928757898653885e-16
2026-01-28,-0.013578571019858389,0.0003998252,-0.013978396219858389,1.999126,9.71445146547012e-17
2026-01-29,0.044944922303444136,0.00039985620000000004,0.044545066103444136,1.999281,0.0
2026-01-30,-0.0005223471041858087,0.0003997476,-0.0009220947041858087,1.998738,-1.1102230246251565e-16
2026-02-02,-0.0009345803056324603,0.00039970819999999993,-0.0013342885056324603,1.9985409999999997,-1.3877787807814457e-17
2026-02-03,-0.014225160433803003,0.00039990100000000003,-0.014625061433803002,1.999505,1.0755285551056204e-16
2026-02-04,-0.016580248436887324,0.00039991980000000005,-0.016980168236887323,1.9995990000000001,-1.5265566588595902e-16
2026-02-05,0.013744155150837916,0.0003997104,0.013344444750837917,1.9985519999999999,1.0408340855860843e-17
2026-02-06,-0.0028477778918979484,0.0003998570000000001,-0.0032476348918979484,1.9992850000000004,2.2724877535296173e-16
2026-02-09,-0.0020150768662662616,0.0003998296,-0.002414906466266262,1.9991480000000001,-5.724587470723463e-17
2026-02-10,0.008658416590691073,0.0003991774,0.008259239190691072,1.995887,-1.6653345369377348e-16
2026-02-12,-0.002128798013188562,0.00039990579999999993,-0.002528703813188562,1.9995289999999997,1.3530843112619095e-16
2026-02-13,0.01340042147886027,0.000399726,0.01300069547886027,1.99863,0.0
2026-02-16,0.017657446412216324,0.00039969340000000004,0.017257753012216322,1.9984670000000002,-1.1102230246251565e-16
2026-02-17,-0.002432459451034717,0.0003996306,-0.002832090051034717,1.9981529999999998,1.1449174941446927e-16
2026-02-18,0.0016882436197937945,0.00039978019999999993,0.0012884634197937945,1.9989009999999996,2.636779683484747e-16
2026-02-19,0.003484460043236999,0.000399616,0.003084844043236999,1.9980799999999999,-2.0816681711721685e-17
2026-02-20,-0.006484419989174259,0.0003998214,-0.006884241389174259,1.999107,6.591949208711867e-17
2026-02-24,0.004769339333079978,0.00039971340000000003,0.004369625933079978,1.9985670000000002,1.3877787807814457e-17
2026-02-25,-0.011804926807667069,0.00039982980000000004,-0.012204756607667068,1.999149,5.551115123125783e-17
2026-02-26,0.011884219604366803,0.00039967199999999995,0.011484547604366803,1.9983599999999997,0.0
2026-02-27,-0.0023574743239392704,0.00039894,-0.0027564143239392704,1.9947000000000001,0.0
2026-03-02,-0.0028333002840230073,0.00039964260000000006,-0.0032329428840230075,1.9982130000000002,1.1796119636642288e-16
2026-03-03,-0.005236612194796436,0.0003996418,-0.005636253994796436,1.9982090000000001,-1.3877787807814457e-17
2026-03-04,0.0017758082467175544,0.000398518,0.0013772902467175544,1.9925899999999999,2.42861286636753e-17
2026-03-05,0.0008443154514313366,0.00039964119999999996,0.0004446742514313367,1.998206,9.71445146547012e-17
2026-03-06,0.0007802029544008973,0.000399797,0.0003804059544008973,1.998985,-1.4224732503009818e-16
2026-03-09,0.011813245988886297,0.000399591,0.011413654988886298,1.997955,-4.85722573273506e-17
2026-03-10,0.003853094224955534,0.00039964819999999997,0.003453446024955534,1.998241,-1.6653345369377348e-16
2026-03-11,-0.007389086445884311,0.00039983700000000005,-0.007788923445884311,1.9991850000000002,1.3877787807814457e-17
2026-03-12,-0.01010299698397812,0.00039969699999999986,-0.01050269398397812,1.9984849999999994,-1.6306400674181987e-16
2026-03-13,-0.0174959587891286,0.0003999532,-0.017895911989128602,1.999766,5.551115123125783e-17
2026-03-16,-0.0034238617873134803,0.0003995977999999999,-0.0038234595873134804,1.9979889999999996,-2.42861286636753e-17
2026-03-17,0.006623584711863396,0.00039972259999999997,0.006223862111863396,1.9986129999999998,5.898059818321144e-17
2026-03-18,-0.00014366066262447397,0.0003998806,-0.000543541262624474,1.999403,1.0408340855860843e-17
2026-03-19,-0.0011745722094390777,0.00039979759999999995,-0.0015743698094390776,1.9989879999999998,1.9081958235744878e-17
2026-03-23,-0.0008181577952235492,0.00039990779999999997,-0.0012180655952235492,1.999539,-8.326672684688674e-17
2026-03-24,0.009038468485294252,0.00039962020000000007,0.008638848285294251,1.9981010000000003,0.0
2026-03-25,0.0027614585828802138,0.0003998977999999999,0.0023615607828802137,1.9994889999999996,-1.5959455978986625e-16
2026-03-26,0.00135734136838267,0.000399793,0.00095754836838267,1.998965,1.6653345369377348e-16
2026-03-27,-0.0007438263714514657,0.00039979819999999994,-0.0011436245714514656,1.9989909999999997,-1.457167719820518e-16
2026-03-30,-0.007310619744747401,0.00039993840000000005,-0.007710558144747401,1.9996920000000002,-7.632783294297951e-17
2026-03-31,0.0018756264030364304,0.00039968899999999995,0.0014759374030364305,1.9984449999999998,1.1102230246251565e-16
2026-04-01,-0.0020668367435178843,0.00039949060000000005,-0.002466327343517884,1.9974530000000004,5.204170427930421e-17
2026-04-02,0.00844178745412701,0.00039910579999999997,0.008042681654127009,1.9955289999999999,-1.6479873021779667e-16
2026-04-03,0.003957836807953337,0.00039975020000000005,0.003558086607953337,1.9987510000000002,2.7755575615628914e-16
2026-04-06,-0.013245048970601019,0.00039960699999999996,-0.013644655970601018,1.9980349999999998,-1.5265566588595902e-16
2026-04-07,-9.71673206424258e-05,0.0003993114000000001,-0.0004964787206424259,1.9965570000000004,-1.1102230246251565e-16
2026-04-08,0.0016770856578688354,0.00039953399999999995,0.0012775516578688354,1.9976699999999998,-1.8041124150158794e-16
2026-04-09,-0.0008762731838418284,0.00039984920000000004,-0.0012761223838418283,1.9992460000000003,5.551115123125783e-17
2026-04-10,-0.023620773761124245,0.0003997372,-0.024020510961124245,1.9986860000000002,-5.551115123125783e-17
2026-04-13,0.000456861881539311,0.00039947900000000006,5.738288153931092e-05,1.9973950000000003,-2.220446049250313e-16
2026-04-14,0.000456547565774775,0.000399833,5.6714565774774984e-05,1.999165,5.551115123125783e-17
2026-04-15,-0.00335315133422465,0.00039952839999999993,-0.00375267973422465,1.9976419999999997,1.1102230246251565e-16
2026-04-16,-0.0015460185458479442,0.0003996476,-0.0019456661458479442,1.998238,5.551115123125783e-17
2026-04-17,0.004471111865800772,0.00039947599999999995,0.004071635865800772,1.9973799999999997,0.0
2026-04-20,0.013849123057334644,0.00039890899999999997,0.013450214057334644,1.9945449999999998,6.938893903907228e-18
2026-04-21,-0.006172187713390941,0.0003998342000000001,-0.006572021913390941,1.9991710000000003,-1.1449174941446927e-16
2026-04-22,-0.009003187335230672,0.00039985840000000003,-0.009403045735230672,1.999292,-4.5102810375396984e-17
2026-04-23,0.02452537469755788,0.00039946420000000005,0.024125910497557877,1.9973210000000001,-1.734723475976807e-17
2026-04-24,0.006957885063183316,0.0003998652000000001,0.006558019863183316,1.9993260000000004,8.673617379884035e-17
2026-04-27,-0.0018985333461398694,0.000399871,-0.0022984043461398694,1.999355,6.591949208711867e-17
2026-04-28,0.011904537170853794,0.00039995079999999994,0.011504586370853795,1.9997539999999998,5.204170427930421e-17
2026-04-30,0.005908442418010828,0.00039974800000000006,0.005508694418010828,1.9987400000000002,-5.551115123125783e-17
2026-05-01,0.00986545266920731,0.00039970080000000007,0.00946575186920731,1.9985040000000003,0.0
2026-05-08,-0.008226297277342203,0.0003999339999999999,-0.008626231277342203,1.9996699999999996,2.8449465006019636e-16
2026-05-11,-0.01875352973581059,0.00039928760000000006,-0.01915281733581059,1.9964380000000002,5.984795992119984e-17
2026-05-12,0.020031474268977646,0.000399811,0.019631663268977646,1.9990550000000002,2.914335439641036e-16
2026-05-13,0.05227730061212587,0.0003994832000000001,0.05187781741212587,1.9974160000000003,1.5612511283791264e-16
2026-05-14,0.000375862299641871,0.000399752,-2.3889700358128995e-05,1.99876,0.0
2026-05-15,-0.003088819698940727,0.0003997496,-0.0034885692989407267,1.998748,1.2836953722228372e-16
2026-05-18,0.010133405882317714,0.00039969159999999997,0.009733714282317714,1.9984579999999998,1.1102230246251565e-16
2026-05-19,0.011932990853049615,0.00039954860000000005,0.011533442253049614,1.9977430000000003,9.71445146547012e-17
2026-05-20,-0.0021640368497696173,0.0003995010000000001,-0.0025635378497696174,1.9975050000000003,-5.551115123125783e-17
2026-05-21,-0.012458053019948168,0.0003998582,-0.012857911219948169,1.9992910000000002,-2.1510571102112408e-16
2026-05-22,7.091222825504482e-05,0.00039830400000000004,-0.0003273917717449552,1.9915200000000002,-6.938893903907228e-17
2026-05-25,-0.007859077244806303,0.00039944540000000004,-0.008258522644806303,1.997227,0.0
2026-05-26,-0.009240667832282444,0.00039888839999999994,-0.009639556232282444,1.9944419999999998,-5.551115123125783e-17
2026-05-27,0.00803164985765579,0.0003989856,0.00763266425765579,1.994928,-2.7755575615628914e-17
2026-05-28,0.005901519384424575,0.00039887360000000004,0.005502645784424574,1.9943680000000001,-5.551115123125783e-17
2026-05-29,-0.0352973581115109,0.00039982780000000006,-0.0356971859115109,1.9991390000000002,-6.245004513516506e-17
2026-06-01,0.010880367492415992,0.0003996584000000001,0.010480709092415991,1.9982920000000004,1.8041124150158794e-16
2026-06-02,-0.0010748174142003854,0.00039983600000000004,-0.0014746534142003854,1.9991800000000002,-4.163336342344337e-17
2026-06-03,0.01900715638582107,0.0003995624,0.01860759398582107,1.997812,-1.5959455978986625e-16
2026-06-04,0.008008300308939478,0.0003986192,0.007609681108939477,1.993096,-6.938893903907228e-18
2026-06-05,0.018469146632958244,0.0003994278,0.018069718832958243,1.997139,-4.85722573273506e-17
2026-06-08,-0.00784641953515135,0.0003998010000000001,-0.00824622053515135,1.9990050000000004,-3.903127820947816e-17
2026-06-09,-0.03219093366621875,0.00039973739999999997,-0.032590671066218754,1.9986869999999999,-1.457167719820518e-16
2026-06-10,-0.013073694215807938,0.00039990859999999997,-0.013473602815807938,1.9995429999999998,3.469446951953614e-17
2026-06-11,0.006358108641218861,0.00039976920000000003,0.005958339441218861,1.9988460000000001,-5.898059818321144e-17
2026-06-12,0.008201357163015085,0.00039991079999999996,0.007801446363015085,1.9995539999999998,2.2898349882893854e-16
2026-06-15,-0.017119417668269278,0.00039993740000000003,-0.01751935506826928,1.9996870000000002,-1.1102230246251565e-16
2026-06-16,0.005407030944318669,0.0003997438000000001,0.005007287144318668,1.9987190000000006,-2.2985086056692694e-16
2026-06-17,0.005677298971307077,0.00039987059999999997,0.005277428371307077,1.9993529999999997,1.1102230246251565e-16
2026-06-18,-0.007986252458619536,0.00039983900000000003,-0.008386091458619536,1.999195,5.551115123125783e-17
2026-06-19,0.025645978114309013,0.0003997162,0.025246261914309013,1.9985810000000002,1.1102230246251565e-16
2026-06-22,0.009416996939024765,0.0003996592000000001,0.009017337739024765,1.9982960000000003,1.1102230246251565e-16
2026-06-23,0.01590338042428849,0.0003993158,0.015504064624288492,1.996579,1.5959455978986625e-16
2026-06-24,0.00027694970501419407,0.00039982560000000007,-0.000122875894985806,1.9991280000000005,-1.1796119636642288e-16
2026-06-25,0.00024979421940503555,0.0003998365999999999,-0.00015004238059496437,1.9991829999999997,-1.0408340855860843e-16
2026-06-26,0.03326376853050239,0.00039927959999999993,0.032864488930502395,1.9963979999999997,-5.551115123125783e-17
2026-06-29,0.006775675584274823,0.000398483,0.006377192584274823,1.9924149999999998,4.85722573273506e-17
2026-06-30,-0.00017542419542207444,0.0003997314,-0.0005751555954220744,1.998657,-1.0061396160665481e-16
2026-07-01,-0.007383910714145729,0.0003997730000000001,-0.007783683714145729,1.9988650000000003,-1.734723475976807e-16
2026-07-02,-0.01796230560296145,0.0003998848,-0.01836219040296145,1.9994239999999999,1.5352302762394743e-16
2026-07-03,-0.020424698984644156,0.0003994508,-0.020824149784644155,1.9972539999999999,-1.8735013540549517e-16
2026-07-06,0.026544462115602678,0.000399905,0.02614455711560268,1.999525,5.551115123125783e-17
2026-07-07,0.007236436923270036,0.0003989596,0.0068374773232700355,1.994798,-1.214306433183765e-17
2026-07-08,0.008745710029190439,0.0003990714,0.00834663862919044,1.995357,1.249000902703301e-16
2026-07-09,-0.001119569591267737,0.000398947,-0.001518516591267737,1.994735,1.491862189340054e-16
2026-07-10,0.027363986531217657,0.00039913959999999995,0.026964846931217656,1.9956979999999997,7.632783294297951e-17
2026-07-13,-0.022957976258105653,0.0003994732,-0.023357449458105653,1.997366,1.249000902703301e-16
2026-07-14,-0.002950142470096308,0.0003998294,-0.003349971870096308,1.999147,-4.163336342344337e-17
2026-07-15,-0.016024819427036208,0.0003994796,-0.016424299027036206,1.997398,4.163336342344337e-17
2026-07-16,0.003055765575268094,0.000399906,0.0026558595752680936,1.99953,2.949029909160572e-17
2026-07-17,0.0029486865503595395,0.00039912920000000003,0.0025495573503595396,1.9956460000000003,9.020562075079397e-17
2026-07-21,0.0009228952667269509,0.0003997134,0.000523181866726951,1.998567,0.0
2026-07-22,0.0072815901035665626,0.0003996886000000001,0.006881901503566563,1.9984430000000004,-1.6653345369377348e-16
2026-07-23,0.0002848449080696373,0.00039902180000000006,-0.00011417689193036275,1.9951090000000002,9.71445146547012e-17
2026-07-24,-0.005224132294453001,0.0003995618,-0.005623694094453001,1.997809,0.0
2026-07-27,0.008847320263604665,0.0003996674,0.008447652863604665,1.998337,3.469446951953614e-17
2026-07-28,-0.0049205256861401415,0.00039932719999999995,-0.005319852886140141,1.9966359999999999,-3.1051550219984847e-16
2026-07-29,-0.006481263826920175,0.0003998892,-0.0068811530269201745,1.999446,-7.806255641895632e-17
2026-07-30,0.00509412414830662,0.00039961899999999993,0.00469450514830662,1.9980949999999997,-9.367506770274758e-17
