date,gross,net,topix_ret,hedge_notional,contracts,long_exposure
2025-08-20,-0.004412235549526103,-0.004542273349526103,-0.004615710761640579,0.0,0.0,0.6501889999999999
2025-08-21,-0.0014098780148714186,-0.0015378249148714186,-0.003886939495570285,0.0,0.0,0.6397345000000001
2025-08-22,0.003157021901984173,0.003024220901984173,0.003309994046540421,0.0,0.0,0.664005
2025-08-25,-0.0065554544948193145,-0.006685912394819315,-0.00481969409042704,0.0,0.0,0.6522895
2025-08-26,-0.004196672552189798,-0.004321853352189798,-0.007299859754797189,0.0,0.0,0.625904
2025-08-27,-0.002527316937231521,-0.0026634210372315213,-0.0012103622627267496,0.0,0.0,0.6805205000000001
2025-08-28,0.005239621783526755,0.005089942783526755,0.009468112911657167,0.0,0.0,0.7483949999999999
2025-08-29,-0.001249362651405583,-0.0013807659514055832,-0.002513842351269724,0.0,0.0,0.6570164999999999
2025-09-01,0.0037730094798208488,0.0036476085798208486,0.0007187217207504926,0.0,0.0,0.6270045000000001
2025-09-02,-0.0022373073006929814,-0.002359509800692981,0.0037127745499074827,0.0,0.0,0.6110125000000001
2025-09-03,-0.003287476442678134,-0.0034170248426781337,-0.007952286282306154,0.0,0.0,0.6477419999999999
2025-09-04,0.0010442414709946402,0.0009167061709946402,0.007381606488749304,0.0,0.0,0.6376764999999999
2025-09-05,0.0013013706281057049,0.001159789228105705,0.0015675143930720115,0.0,0.0,0.7079070000000001
2025-09-08,0.002721662198249123,0.002596650298249123,0.004461856567635092,0.0,0.0,0.6250595
2025-09-09,-0.00684948358125582,-0.0069864511812558205,-0.008875965054855772,0.0,0.0,0.6848380000000001
2025-09-10,-0.0019150895715891196,-0.0020342176715891194,0.006485662008568482,0.0,0.0,0.5956404999999999
2025-09-11,-0.0008884671798033577,-0.0010211924798033578,0.0038332259689899395,0.0,0.0,0.6636265
2025-09-12,-0.0006438272127693063,-0.0007837642127693062,-0.0013271442068576444,0.0,0.0,0.6996849999999999
2025-09-16,-0.003185189328391892,-0.003330220228391892,0.0001609924712344668,0.0,0.0,0.7251544999999999
2025-09-17,-0.0022445223726084646,-0.0023794986726084644,-0.002881214103685692,0.0,0.0,0.6748814999999999
2025-09-18,-0.0016155269657939153,-0.0017612512657939152,0.0013599274705349274,0.0,0.0,0.7286215
2025-09-19,-0.0047630634238567575,-0.004905889723856758,-0.007144366674762592,0.0,0.0,0.7141315000000001
2025-09-22,0.001469013234201535,0.001318002134201535,0.0026626346770128873,0.0,0.0,0.7550555000000001
2025-09-24,-0.0012421654972588425,-0.0013801124972588426,0.001690309942813828,0.0,0.0,0.689735
2025-09-25,0.004406233525548594,0.004279739625548594,0.0003957174577351452,0.0,0.0,0.6324695
2025-09-26,0.0019304633890037445,0.0017906820890037445,0.0013227305431364744,0.0,0.0,0.6989065
2025-09-29,-0.006731410778121711,-0.006870909778121712,-0.00867998949031168,0.0,0.0,0.6974950000000001
2025-09-30,-0.0007322311067569508,-0.0008552847067569508,0.0012317550275389166,0.0,0.0,0.6152679999999999
2025-10-01,-0.004618326483259599,-0.0047518725832595985,-0.008947442581372478,0.0,0.0,0.6677304999999999
2025-10-02,-0.003481086766606983,-0.003605884066606983,-0.002255702273153304,0.0,0.0,0.6239865
2025-10-03,0.005771168085228171,0.005628751085228171,0.011573138680468276,0.0,0.0,0.712085
2025-10-06,5.431345423753724e-06,-0.00011130995457624628,0.015816337776266343,0.0,0.0,0.5837065
2025-10-07,0.0020919021793281327,0.0019620365793281327,-0.0033008089915396166,0.0,0.0,0.649328
2025-10-08,0.004011470520867041,0.0038973947208670407,-0.0016291569729770528,0.0,0.0,0.570379
2025-10-09,0.002116694286616484,0.0019921031866164843,0.0028999338125510477,0.0,0.0,0.6229554999999999
2025-10-10,-0.0058887216214239795,-0.006025459021423979,-0.01265678167591966,0.0,0.0,0.6836869999999999
2025-10-14,-0.006330480370156641,-0.006467953170156641,-0.005581327461146479,0.0,0.0,0.687364
2025-10-15,0.008853685554965442,0.008734850254965442,0.009580044586370962,0.0,0.0,0.5941765
2025-10-16,-0.0026756597925940606,-0.0028110074925940605,-0.0007268189971145755,0.0,0.0,0.6767385
2025-10-17,-0.005222449753828198,-0.005352116853828199,-0.0028212781616714366,0.0,0.0,0.6483355000000002
2025-10-20,0.0018771833023874494,0.0017538588023874495,0.010347787682182696,0.0,0.0,0.6166225000000001
2025-10-21,-0.00441672461539494,-0.00455261961539494,-0.004698545717401248,0.0,0.0,0.679475
2025-10-22,0.0048600543130804304,0.004720080013080431,0.004276683925079627,0.0,0.0,0.6998715
2025-10-23,0.0006472236724543075,0.0005298689724543075,0.0018104005665200429,0.0,0.0,0.5867735
2025-10-24,5.2175345983613674e-05,-7.956235401638631e-05,-0.0004921951905498823,0.0,0.0,0.6586884999999999
2025-10-27,-0.0027343901269758514,-0.0028616994269758515,0.006249243432998375,0.0,0.0,0.6365464999999999
2025-10-28,-0.007564945761841693,-0.007697786861841693,-0.009546230037919656,0.0,0.0,0.6642055
2025-10-29,-0.011718779848945551,-0.011863195348945551,-0.003955931770811327,0.0,0.0,0.7220774999999998
2025-10-30,0.008869049819528508,0.008718391519528508,0.006863334238276675,0.0,0.0,0.7532914999999999
2025-10-31,-0.005453785813934363,-0.005590481213934363,0.004631430406426107,0.0,0.0,0.683477
2025-11-04,7.624616850789758e-05,-7.461923149210245e-05,-0.005100522675835828,0.0,0.0,0.7543270000000002
2025-11-05,-0.002873251724082879,-0.003015319424082879,-0.009627097689132946,0.0,0.0,0.7103385
2025-11-06,-0.005829557767388256,-0.005965229067388256,0.006781865195236714,0.0,0.0,0.6783565
2025-11-07,0.0032984693581505765,0.0031564448581505766,0.0011441300362964313,0.0,0.0,0.7101225
2025-11-10,0.0013023432114101022,0.0011561169114101021,-0.00011152001784320298,0.0,0.0,0.7311314999999999
2025-11-11,-0.004753966956822286,-0.004896741556822287,-0.004453849012720168,0.0,0.0,0.713873
2025-11-12,0.006318030303407778,0.006189722503407778,0.006758012215369202,0.0,0.0,0.641539
2025-11-13,0.011456567709730461,0.011319178609730461,0.0040468039749530504,0.0,0.0,0.6869455000000001
2025-11-14,0.0029491266841836588,0.0028278009841836587,0.002961291266280419,0.0,0.0,0.6066285
2025-11-17,0.000249887192801173,0.00012194179280117297,-0.0007462619737733656,0.0,0.0,0.6397270000000002
2025-11-18,-0.012223695013317,-0.012361761413317,-0.02121292404773667,0.0,0.0,0.6903320000000001
2025-11-19,-0.005973614499422616,-0.006119766199422616,-0.004719454640797038,0.0,0.0,0.7307584999999999
2025-11-20,-0.00556686108290892,-0.005713571982908921,0.0052921820729998625,0.0,0.0,0.7335544999999999
2025-11-21,0.013783644005265732,0.013627545905265732,0.007423406029760882,0.0,0.0,0.7804905
2025-11-25,-0.006521519169489016,-0.006664458269489016,-0.00823634358179981,0.0,0.0,0.7146955
2025-11-26,0.01196307457415588,0.011814024874155879,0.012510410254553461,0.0,0.0,0.7452485000000002
2025-11-27,0.0027195213718900634,0.0025855109718900633,0.0004009242045368566,0.0,0.0,0.6700520000000001
2025-11-28,0.004179697411952305,0.0040438873119523055,0.003499016829736412,0.0,0.0,0.6790505
2025-12-01,-0.01163838290583003,-0.01177167240583003,-0.012334246542919924,0.0,0.0,0.6664475
2025-12-02,-0.00757952935135002,-0.00771588745135002,-0.002418516881845023,0.0,0.0,0.6817905
2025-12-03,-0.0010116500130855181,-0.0011473911130855182,-0.0027128154358300183,0.0,0.0,0.6787055
2025-12-04,0.011686510999045122,0.01154886739904512,0.017211910043074763,0.0,0.0,0.6882180000000001
2025-12-05,-0.004154292137416346,-0.004278410537416346,-0.002447482949202162,0.0,0.0,0.620592
2025-12-08,0.0025839152541510873,0.002445855454151087,0.00448176278712209,0.0,0.0,0.690299
2025-12-09,-0.0035885753879991503,-0.0037088213879991503,-0.0016869971450816923,0.0,0.0,0.60123
2025-12-10,-0.0048395190755909975,-0.004977969475590998,-0.0015467243324779334,0.0,0.0,0.6922520000000001
2025-12-11,-0.014825480425546595,-0.014949995925546595,-0.015076438334462927,0.0,0.0,0.6225774999999999
2025-12-12,0.002327421720458609,0.002201864820458609,0.010092576749016091,0.0,0.0,0.6277845
2025-12-15,0.004006532878887686,0.003869711878887686,0.005379258213183746,0.0,0.0,0.6841050000000001
2025-12-16,-0.0049655637758436975,-0.005084390375843698,-0.01675641930722238,0.0,0.0,0.5941329999999999
2025-12-17,0.0026611916986557646,0.0025310257986557645,0.0009357621559960005,0.0,0.0,0.6508294999999998
2025-12-18,0.004403487570841294,0.004264770670841293,0.0006826447266439217,0.0,0.0,0.6935845
2025-12-19,-0.0010713804271949585,-0.0012117437271949585,0.003332918201172985,0.0,0.0,0.7018165
2025-12-22,-0.003548579594702061,-0.003685925694702061,-0.0031090904300322686,0.0,0.0,0.6867304999999999
2025-12-23,0.004638162469779436,0.004487972869779436,0.0038767987378409696,0.0,0.0,0.750948
2025-12-24,0.000242507308061554,8.476010806155403e-05,-0.004377109296243797,0.0,0.0,0.7887359999999999
2025-12-25,-0.002345714854765448,-0.0024830726547654483,-0.0006578504954345421,0.0,0.0,0.686789
2025-12-26,-0.002819250749910338,-0.002970766649910338,-0.00013144404427045675,0.0,0.0,0.7575795000000002
2025-12-29,-0.0031771202534431114,-0.0033196315534431116,0.0013208649912332948,0.0,0.0,0.7125565
2025-12-30,-0.0013227165161224029,-0.001458394216122403,-0.0029773481713292194,0.0,0.0,0.6783885
2026-01-06,0.005405253756863759,0.005268484556863759,0.009388024064834743,0.0,0.0,0.683846
2026-01-07,0.004697920938540243,0.004555326338540243,0.000692522749229818,0.0,0.0,0.7129730000000001
2026-01-08,-0.0026607994913703673,-0.0028023784913703675,-0.004946225504474988,0.0,0.0,0.707895
2026-01-09,0.0028169417715765608,0.002675471471576561,0.00550521192490705,0.0,0.0,0.7073515000000001
2026-01-13,-0.003757749747471399,-0.003898666747471399,0.009104367965634852,0.0,0.0,0.7045849999999999
2026-01-14,0.004930484663404749,0.004800502063404749,0.008705376296464395,0.0,0.0,0.6499129999999999
2026-01-15,0.004521031503161373,0.004377395103161373,0.009001031282227512,0.0,0.0,0.718182
2026-01-16,-0.0015933915421120588,-0.0017141300421120588,0.0007850517395597834,0.0,0.0,0.6036925
2026-01-19,6.937607062901973e-05,-7.395822937098024e-05,0.005914880739497752,0.0,0.0,0.7166714999999999
2026-01-20,-0.0021702119845854106,-0.0023162244845854104,-0.004109257916364517,0.0,0.0,0.7300625
2026-01-21,0.004367071081739358,0.004245911381739358,0.0032840034097738613,0.0,0.0,0.6057985
2026-01-22,-0.0034169118795428517,-0.0035615230795428515,-0.0024137065429378213,0.0,0.0,0.7230559999999999
2026-01-23,-0.0002806060152907902,-0.0004215973152907902,-0.001315181263894738,0.0,0.0,0.7049564999999999
2026-01-26,-0.0030907324159880384,-0.003218369115988038,-0.007983625051660392,0.0,0.0,0.6381834999999999
2026-01-27,0.0001006079967014832,-1.9792103298516797e-05,0.005459562557840414,0.0,0.0,0.6020004999999999
2026-01-28,-0.006756747381655376,-0.006892832281655376,-0.0002120896771712344,0.0,0.0,0.6804245
2026-01-29,0.002074559861761299,0.001928313761761299,0.004536323169816114,0.0,0.0,0.7312305
2026-01-30,0.0034125128072467637,0.003273937307246764,0.00268502039772045,0.0,0.0,0.6928775
2026-02-02,-0.010633856546666086,-0.010757278246666085,-0.016996222135119088,0.0,0.0,0.6171085000000001
2026-02-03,0.005490073342402568,0.005371376542402568,0.019091330914539073,0.0,0.0,0.593484
2026-02-04,0.00041501723063734315,0.00028338913063734317,0.005144533623692826,0.0,0.0,0.6581405
2026-02-05,0.001281012146691954,0.0011631806466919539,-0.004271989705786128,0.0,0.0,0.5891575
2026-02-06,0.006886964368135057,0.006777042068135057,0.01760660247592849,0.0,0.0,0.5496114999999999
2026-02-09,-0.008208156772652044,-0.008332340672652044,0.007283937799004825,0.0,0.0,0.6209195
2026-02-10,0.010358263610943778,0.010228940910943778,0.01209171431421674,0.0,0.0,0.6466135
2026-02-12,-0.000342815243214311,-0.000461008843214311,0.006789454302148723,0.0,0.0,0.5909679999999999
2026-02-13,-0.008005307884011223,-0.008132841384011224,-0.01098602273345295,0.0,0.0,0.6376674999999998
2026-02-16,-0.0001325129382191625,-0.0002652706382191625,-0.00960743909709938,0.0,0.0,0.6637885
2026-02-17,0.00036216032126665937,0.00022444552126665938,-0.005257270397706626,0.0,0.0,0.688574
2026-02-18,0.0011639283693133903,0.0010374651693133903,0.006210769739015465,0.0,0.0,0.632316
2026-02-19,0.003971744239663902,0.003838542239663902,0.007822740366125291,0.0,0.0,0.66601
2026-02-20,-0.0028808803857956343,-0.003004387885795634,-0.0032766291546715287,0.0,0.0,0.6175375000000001
2026-02-24,-0.00040354602878044777,-0.0005438055287804478,0.0025826622702731505,0.0,0.0,0.7012974999999999
2026-02-25,0.006698239947902448,0.006551371047902448,0.0034989137700534023,0.0,0.0,0.7343445
2026-02-26,0.0063096320107762695,0.00616381991077627,0.0012385370812841856,0.0,0.0,0.7290605
2026-02-27,0.007458687365357173,0.007332712465357173,0.015422056996127642,0.0,0.0,0.6298745
2026-03-02,0.0006622780391211817,0.0005337536391211817,0.0040564869020545125,0.0,0.0,0.642622
2026-03-03,-0.021565531388381777,-0.02171902258838178,-0.024616212051083775,0.0,0.0,0.7674560000000001
2026-03-04,-0.005127257986718089,-0.005271899986718089,-0.02276565760881255,0.0,0.0,0.72321
2026-03-05,-0.010903579575633532,-0.011054556875633533,0.0018724210241494177,0.0,0.0,0.7548864999999999
2026-03-06,0.013553476125812392,0.013412467025812391,0.01345021267313773,0.0,0.0,0.7050455
2026-03-09,0.009052867567363515,0.008909377867363514,-0.02017821717066537,0.0,0.0,0.7174484999999999
2026-03-10,0.00283027038502471,0.00270225148502471,0.01082749660002813,0.0,0.0,0.6400945
2026-03-11,-0.00410123532625042,-0.0042255725262504195,-0.001274446007500929,0.0,0.0,0.6216859999999998
2026-03-12,-0.004690857930388682,-0.0048146736303886824,-0.002974808372077753,0.0,0.0,0.6190784999999999
2026-03-13,0.005623315412555618,0.0055028386125556186,0.008786852800062306,0.0,0.0,0.602384
2026-03-16,-0.000711081551378116,-0.0008498933513781161,-0.0020618043828544153,0.0,0.0,0.694059
2026-03-17,-0.003147671656609761,-0.003303082256609761,-0.0055520217584418274,0.0,0.0,0.777053
2026-03-18,0.008221020385803008,0.008082692885803008,0.017584727784362597,0.0,0.0,0.6916374999999999
2026-03-19,-0.007342602436883991,-0.007487071036883991,-0.013083601066374961,0.0,0.0,0.722343
2026-03-23,-0.005320862905311546,-0.005464211905311546,-0.018263734407118593,0.0,0.0,0.7167449999999999
2026-03-24,-0.00038151273913118576,-0.0005165562391311858,0.004302537509663029,0.0,0.0,0.6752175
2026-03-25,0.0018433731507308368,0.0017063780507308368,0.010520401441469263,0.0,0.0,0.6849755000000001
2026-03-26,-0.003999927790064193,-0.004120875590064193,-0.00435124852407387,0.0,0.0,0.6047390000000001
2026-03-27,0.0053894685890324414,0.005254765189032441,0.006583338389660742,0.0,0.0,0.6735169999999999
2026-03-30,0.003748454202985358,0.0036243069029853582,-0.002503357991456401,0.0,0.0,0.6207365
2026-03-31,-0.0005796945549740029,-0.0007142287549740029,-0.005246977655553597,0.0,0.0,0.672671
2026-04-01,0.006448311276475537,0.006321578376475537,0.03218677156586813,0.0,0.0,0.6336645
2026-04-02,-0.010132516536420689,-0.010262138936420688,-0.023080876386259108,0.0,0.0,0.6481119999999999
2026-04-03,0.002213133408256619,0.002071108708256619,0.0008429156645031188,0.0,0.0,0.7101235000000001
2026-04-06,-0.0037632031639950386,-0.0039019534639950387,-0.001577840112201856,0.0,0.0,0.6937515
2026-04-07,-0.0010870324004031173,-0.0012281046004031172,-0.001240925391410852,0.0,0.0,0.705361
2026-04-08,0.001481437928096498,0.0013487475280964981,0.01590060841556329,0.0,0.0,0.6634519999999999
2026-04-09,-0.010879183748087396,-0.011005339348087397,-0.00914459745762719,0.0,0.0,0.6307780000000002
2026-04-10,-0.0062508702754396715,-0.006385677975439671,-0.0028369626368820455,0.0,0.0,0.6740385
2026-04-13,-0.00015303674088076256,-0.0002897898408807626,0.0008548777766725912,0.0,0.0,0.6837655
2026-04-14,-0.0040632513037780465,-0.0041944152037780465,2.3966893730742456e-05,0.0,0.0,0.6558195
2026-04-15,-0.000691624850915109,-0.000831753450915109,-0.003365000819442465,0.0,0.0,0.7006429999999999
2026-04-16,-0.0006237895997030568,-0.0007354083997030568,0.00616445402245791,0.0,0.0,0.558094
2026-04-17,-0.0038120703289120637,-0.0039414149289120634,-0.009799817273691946,0.0,0.0,0.646723
2026-04-20,0.0005307000578473848,0.0004186015578473848,-0.003019696657744819,0.0,0.0,0.5604925
2026-04-21,-0.0017601485705622476,-0.0018729139705622477,-0.002560805913133568,0.0,0.0,0.563827
2026-04-22,-0.003613365334890214,-0.0037292318348902138,-0.002825114495686454,0.0,0.0,0.5793324999999999
2026-04-23,-0.0030689454195273642,-0.003185627619527364,-0.005581659192345101,0.0,0.0,0.583411
2026-04-24,-0.002536251171880522,-0.002679646671880522,-0.003832865616514969,0.0,0.0,0.7169775
2026-04-27,-1.746735424582392e-05,-0.00016940035424582392,0.00657525977665685,0.0,0.0,0.759665
2026-04-28,0.0112068471932993,0.0110514789932993,0.0050891398820704925,0.0,0.0,0.7768410000000002
2026-04-30,0.00047279183400024334,0.00031748823400024333,-0.004018972543256005,0.0,0.0,0.7765180000000002
2026-05-01,0.005464529644057086,0.0053110033440570865,0.0026863937785379655,0.0,0.0,0.7676315
2026-05-08,0.0018221980305677592,0.0016917540305677592,0.00033697387015796387,0.0,0.0,0.65222
2026-05-11,0.0010167755430277353,0.0008922658430277353,0.00016404968361838357,0.0,0.0,0.6225485
2026-05-12,0.003911837676921508,0.003780058376921508,0.004338501673940787,0.0,0.0,0.6588965
2026-05-13,0.007235691541518229,0.007101732741518229,0.012913779780902468,0.0,0.0,0.669794
2026-05-14,-0.0011105026706839905,-0.0012296592706839905,-0.008847952170469409,0.0,0.0,0.5957830000000001
2026-05-15,0.0029313334785625034,0.0028171252785625035,-0.007153483854556164,0.0,0.0,0.571041
2026-05-18,-0.010328097553924,-0.010446326053924,-0.00863764135912004,0.0,0.0,0.5911424999999999
2026-05-19,0.007267731086335681,0.007142248686335681,-0.0015816343728041193,0.0,0.0,0.6274119999999999
2026-05-20,-0.009310658510133105,-0.009439875110133106,-0.015605852908800122,0.0,0.0,0.646083
2026-05-21,-0.0008798083258223976,-0.0010155843258223976,0.007445109310830755,0.0,0.0,0.67888
2026-05-22,0.0028802606804077193,0.0027431422804077192,0.006685442803903152,0.0,0.0,0.685592
2026-05-25,0.004166416422820058,0.0040389451228200575,0.009998616640280344,0.0,0.0,0.6373565
2026-05-26,-0.005492018350868932,-0.0056123904508689326,-0.00013201387161143607,0.0,0.0,0.6018605000000001
2026-05-27,0.006852876644797616,0.006715950044797616,-0.00852795372130033,0.0,0.0,0.6846329999999999
2026-05-28,-0.0010031874815048657,-0.0011316909815048657,-0.0007759203490872446,0.0,0.0,0.6425175
2026-05-29,8.956153306886256e-06,-0.00011104364669311376,0.010041272847469251,0.0,0.0,0.5999990000000001
2026-06-01,0.003045601568113702,0.002917648568113702,-0.0013608476281465887,0.0,0.0,0.6397649999999999
2026-06-02,0.0014121161865996235,0.0013045287865996234,0.002769969847191689,0.0,0.0,0.5379369999999999
2026-06-03,0.00547707265151507,0.005374533851515069,0.01298872485399083,0.0,0.0,0.512694
2026-06-04,0.004655607643131416,0.0045425215431314165,-0.004082609846146168,0.0,0.0,0.5654305
2026-06-05,0.0019517490035176424,0.0018341640035176424,-0.003208137715180026,0.0,0.0,0.5879249999999999
2026-06-08,0.0036410412188016003,0.0035135698188016005,-0.014872626286906665,0.0,0.0,0.637357
2026-06-09,-0.008343104386172922,-0.008473228186172922,0.0021194124289136695,0.0,0.0,0.650619
2026-06-10,-0.0026586953999060995,-0.0027870705999060996,-0.011232721114483257,0.0,0.0,0.6418759999999999
2026-06-11,0.011423300314175213,0.011282688614175213,0.0061149387849448456,0.0,0.0,0.7030585
2026-06-12,-0.010561122176322912,-0.010711679676322913,0.002460987028816586,0.0,0.0,0.7527874999999999
2026-06-15,-0.002653542040682038,-0.002794848140682038,0.01821255276141409,0.0,0.0,0.7065305
2026-06-16,0.0013501163910324913,0.0012131208910324913,0.0016915972291937642,0.0,0.0,0.6849775
2026-06-17,0.00823336786215163,0.008096540862151629,0.0038822225724226556,0.0,0.0,0.684135
2026-06-18,0.004868924592366014,0.004721173692366014,0.00919848180397409,0.0,0.0,0.7387545
2026-06-19,-0.0071671902881825745,-0.007319212388182575,-0.005658828214494704,0.0,0.0,0.7601105
2026-06-22,0.00540228810783219,0.00525711990783219,0.01613891776943488,0.0,0.0,0.725841
2026-06-23,-0.00953868790332647,-0.00967497320332647,-0.02602629722651395,0.0,0.0,0.6814265
2026-06-24,0.0014864338845306446,0.0013450068845306446,-0.006048326429080042,0.0,0.0,0.7071350000000001
2026-06-25,-0.0011807756405011853,-0.0013207120405011852,0.0037185218875495085,0.0,0.0,0.6996819999999999
2026-06-26,-0.00241233676985255,-0.00253830256985255,-0.009526475204174378,0.0,0.0,0.6298290000000002
2026-06-29,0.001388248910870333,0.001234737310870333,0.0013025482672084365,0.0,0.0,0.7675580000000001
2026-06-30,-0.0026252502205273273,-0.0027619341205273274,-0.001100231048520084,0.0,0.0,0.6834195000000001
2026-07-01,-0.0025454760105022662,-0.0026839475105022662,-0.0020275397111688687,0.0,0.0,0.6923575
2026-07-02,0.004684710407272935,0.004563822707272935,-0.0025687398765812386,0.0,0.0,0.6044385000000001
2026-07-03,0.0038826358250408704,0.0037570446250408704,0.007370763793539181,0.0,0.0,0.6279559999999998
2026-07-06,0.0036436412295311593,0.0035270252295311593,0.006588779198598349,0.0,0.0,0.5830799999999999
2026-07-07,-0.0021506312552887043,-0.0022680576552887043,-0.011050113812033469,0.0,0.0,0.5871320000000001
2026-07-08,0.0012084236876260368,0.0010724670876260368,-0.0087387888909507,0.0,0.0,0.679783
2026-07-09,-0.001316510562816961,-0.0014607003628169608,0.005577691236021254,0.0,0.0,0.7209490000000001
2026-07-10,-0.004648555745181393,-0.004789295945181393,-0.0016251716077325673,0.0,0.0,0.7037010000000001
2026-07-13,-0.012641125675303408,-0.012771885875303408,-0.010584244363464057,0.0,0.0,0.6538010000000001
2026-07-14,0.005373133668049805,0.005252375968049805,0.006529139399618078,0.0,0.0,0.6037885
2026-07-15,0.0001795974682951901,6.273316829519006e-05,0.005697473037864942,0.0,0.0,0.5843215000000002
2026-07-16,-0.0007956339213753539,-0.0009099343213753539,-0.006767351044316805,0.0,0.0,0.5715020000000002
2026-07-17,-0.010739520496682208,-0.010869968396682209,-0.02264333505402738,0.0,0.0,0.6522395
2026-07-21,0.005439943669788022,0.005307916569788022,0.017785484144910102,0.0,0.0,0.6601355
2026-07-22,-0.0032203279107918914,-0.0033523323107918913,0.0035008185993741225,0.0,0.0,0.660022
2026-07-23,0.0015160845737133403,0.0013908369737133403,0.004537153363713076,0.0,0.0,0.626238
2026-07-24,0.004747769664397165,0.004593445864397165,-0.0009265186063367459,0.0,0.0,0.7716189999999999
2026-07-27,0.016117056244472985,0.015975824244472983,0.006520237738660839,0.0,0.0,0.7061600000000001
2026-07-28,-0.002554213610892024,-0.002679874210892024,-0.019032345086858138,0.0,0.0,0.628303
2026-07-29,0.006562738960837098,0.006420179060837097,-0.0006060697508323276,0.0,0.0,0.7127994999999999
2026-07-30,0.0,0.0,0.0,0.0,,
