date,gross,net,topix_ret,hedge_notional,contracts,long_exposure
2024-02-28,0.0,0.0,0.0,0.0,,
2024-02-29,0.0,0.0,0.0,0.0,,
2024-03-01,0.0,0.0,0.0,0.0,,
2024-03-04,0.0,0.0,0.0,0.0,,
2024-03-05,0.0,0.0,0.0,0.0,,
2024-03-06,0.0,0.0,0.0,0.0,,
2024-03-07,0.0,0.0,0.0,0.0,,
2024-03-08,0.0,0.0,0.0,0.0,,
2024-03-11,0.0,0.0,0.0,0.0,,
2024-03-12,0.0,0.0,0.0,0.0,,
2024-03-13,0.0,0.0,0.0,0.0,,
2024-03-14,0.0,0.0,0.0,0.0,,
2024-03-15,0.0,0.0,0.0,0.0,,
2024-03-18,0.0,0.0,0.0,0.0,,
2024-03-19,0.0,0.0,0.0,0.0,,
2024-03-21,0.0,0.0,0.0,0.0,,
2024-03-22,0.0,0.0,0.0,0.0,,
2024-03-25,0.0,0.0,0.0,0.0,,
2024-03-26,0.0,0.0,0.0,0.0,,
2024-03-27,0.0,0.0,0.0,0.0,,
2024-03-28,0.0,0.0,0.0,0.0,,
2024-03-29,0.0,0.0,0.0,0.0,,
2024-04-01,0.0,0.0,0.0,0.0,,
2024-04-02,0.0,0.0,0.0,0.0,,
2024-04-03,0.0,0.0,0.0,0.0,,
2024-04-04,0.0,0.0,0.0,0.0,,
2024-04-05,0.0,0.0,0.0,0.0,,
2024-04-08,0.0,0.0,0.0,0.0,,
2024-04-09,0.0,0.0,0.0,0.0,,
2024-04-10,0.0,0.0,0.0,0.0,,
2024-04-11,0.0,0.0,0.0,0.0,,
2024-04-12,0.0,0.0,0.0,0.0,,
2024-04-15,0.0,0.0,0.0,0.0,,
2024-04-16,0.0,0.0,0.0,0.0,,
2024-04-17,0.0,0.0,0.0,0.0,,
2024-04-18,0.0,0.0,0.0,0.0,,
2024-04-19,0.0,0.0,0.0,0.0,,
2024-04-22,0.0,0.0,0.0,0.0,,
2024-04-23,0.0,0.0,0.0,0.0,,
2024-04-24,0.0,0.0,0.0,0.0,,
2024-04-25,0.0,0.0,0.0,0.0,,
2024-04-26,0.0,0.0,0.0,0.0,,
2024-04-30,0.0,0.0,0.0,0.0,,
2024-05-01,0.0,0.0,0.0,0.0,,
2024-05-02,0.0,0.0,0.0,0.0,,
2024-05-07,0.0,0.0,0.0,0.0,,
2024-05-08,0.0,0.0,0.0,0.0,,
2024-05-09,0.0,0.0,0.0,0.0,,
2024-05-10,0.0,0.0,0.0,0.0,,
2024-05-13,0.0,0.0,0.0,0.0,,
2024-05-14,0.0,0.0,0.0,0.0,,
2024-05-15,0.0,0.0,0.0,0.0,,
2024-05-16,0.0,0.0,0.0,0.0,,
2024-05-17,0.0,0.0,0.0,0.0,,
2024-05-20,0.0,0.0,0.0,0.0,,
2024-05-21,0.0,0.0,0.0,0.0,,
2024-05-22,0.0,0.0,0.0,0.0,,
2024-05-23,0.0,0.0,0.0,0.0,,
2024-05-24,0.0,0.0,0.0,0.0,,
2024-05-27,0.0,0.0,0.0,0.0,,
2024-05-28,0.0,0.0,0.0,0.0,,
2024-05-29,0.0,0.0,0.0,0.0,,
2024-05-30,0.0,0.0,0.0,0.0,,
2024-05-31,0.0,0.0,0.0,0.0,,
2024-06-03,0.0,0.0,0.0,0.0,,
2024-06-04,0.0,0.0,0.0,0.0,,
2024-06-05,0.0,0.0,0.0,0.0,,
2024-06-06,0.0,0.0,0.0,0.0,,
2024-06-07,0.0,0.0,0.0,0.0,,
2024-06-10,0.0,0.0,0.0,0.0,,
2024-06-11,0.0,0.0,0.0,0.0,,
2024-06-12,0.0,0.0,0.0,0.0,,
2024-06-13,0.0,0.0,0.0,0.0,,
2024-06-14,0.0,0.0,0.0,0.0,,
2024-06-17,0.0,0.0,0.0,0.0,,
2024-06-18,0.0,0.0,0.0,0.0,,
2024-06-19,0.0,0.0,0.0,0.0,,
2024-06-20,0.0,0.0,0.0,0.0,,
2024-06-21,0.0,0.0,0.0,0.0,,
2024-06-24,0.0,0.0,0.0,0.0,,
2024-06-25,0.0,0.0,0.0,0.0,,
2024-06-26,0.0,0.0,0.0,0.0,,
2024-06-27,0.0,0.0,0.0,0.0,,
2024-06-28,0.0,0.0,0.0,0.0,,
2024-07-01,0.0,0.0,0.0,0.0,,
2024-07-02,0.0,0.0,0.0,0.0,,
2024-07-03,0.0,0.0,0.0,0.0,,
2024-07-04,0.0,0.0,0.0,0.0,,
2024-07-05,0.0,0.0,0.0,0.0,,
2024-07-08,0.0,0.0,0.0,0.0,,
2024-07-09,0.0,0.0,0.0,0.0,,
2024-07-10,0.0,0.0,0.0,0.0,,
2024-07-11,0.0,0.0,0.0,0.0,,
2024-07-12,0.0,0.0,0.0,0.0,,
2024-07-16,0.0,0.0,0.0,0.0,,
2024-07-17,0.0,0.0,0.0,0.0,,
2024-07-18,0.0,0.0,0.0,0.0,,
2024-07-19,0.0,0.0,0.0,0.0,,
2024-07-22,0.0,0.0,0.0,0.0,,
2024-07-23,0.0,0.0,0.0,0.0,,
2024-07-24,0.0,0.0,0.0,0.0,,
2024-07-25,0.0,0.0,0.0,0.0,,
2024-07-26,0.0,0.0,0.0,0.0,,
2024-07-29,0.0,0.0,0.0,0.0,,
2024-07-30,0.0,0.0,0.0,0.0,,
2024-07-31,0.0,0.0,0.0,0.0,,
2024-08-01,0.0,0.0,0.0,0.0,,
2024-08-02,0.0,0.0,0.0,0.0,,
2024-08-05,0.0,0.0,0.0,0.0,,
2024-08-06,0.0,0.0,0.0,0.0,,
2024-08-07,0.0,0.0,0.0,0.0,,
2024-08-08,0.0,0.0,0.0,0.0,,
2024-08-09,0.0,0.0,0.0,0.0,,
2024-08-13,0.0,0.0,0.0,0.0,,
2024-08-14,0.0,0.0,0.0,0.0,,
2024-08-15,0.0,0.0,0.0,0.0,,
2024-08-16,0.0,0.0,0.0,0.0,,
2024-08-19,0.0,0.0,0.0,0.0,,
2024-08-20,0.0,0.0,0.0,0.0,,
2024-08-21,0.0,0.0,0.0,0.0,,
2024-08-22,0.0,0.0,0.0,0.0,,
2024-08-23,0.0,0.0,0.0,0.0,,
2024-08-26,0.0,0.0,0.0,0.0,,
2024-08-27,0.0,0.0,0.0,0.0,,
2024-08-28,0.0,0.0,0.0,0.0,,
2024-08-29,0.0,0.0,0.0,0.0,,
2024-08-30,0.0,0.0,0.0,0.0,,
2024-09-02,0.0,0.0,0.0,0.0,,
2024-09-03,0.0,0.0,0.0,0.0,,
2024-09-04,0.0,0.0,0.0,0.0,,
2024-09-05,0.0,0.0,0.0,0.0,,
2024-09-06,0.0,0.0,0.0,0.0,,
2024-09-09,0.0,0.0,0.0,0.0,,
2024-09-10,0.0,0.0,0.0,0.0,,
2024-09-11,0.0,0.0,0.0,0.0,,
2024-09-12,0.0,0.0,0.0,0.0,,
2024-09-13,0.0,0.0,0.0,0.0,,
2024-09-17,0.0,0.0,0.0,0.0,,
2024-09-18,0.0,0.0,0.0,0.0,,
2024-09-19,0.0,0.0,0.0,0.0,,
2024-09-20,0.0,0.0,0.0,0.0,,
2024-09-24,0.0,0.0,0.0,0.0,,
2024-09-25,0.0,0.0,0.0,0.0,,
2024-09-26,0.0,0.0,0.0,0.0,,
2024-09-27,0.0,0.0,0.0,0.0,,
2024-09-30,0.0,0.0,0.0,0.0,,
2024-10-01,0.0,0.0,0.0,0.0,,
2024-10-02,0.0,0.0,0.0,0.0,,
2024-10-03,0.0,0.0,0.0,0.0,,
2024-10-04,0.0,0.0,0.0,0.0,,
2024-10-07,0.0,0.0,0.0,0.0,,
2024-10-08,0.0,0.0,0.0,0.0,,
2024-10-09,0.0,0.0,0.0,0.0,,
2024-10-10,0.0,0.0,0.0,0.0,,
2024-10-11,0.0,0.0,0.0,0.0,,
2024-10-15,0.0,0.0,0.0,0.0,,
2024-10-16,0.0,0.0,0.0,0.0,,
2024-10-17,0.0,0.0,0.0,0.0,,
2024-10-18,0.0,0.0,0.0,0.0,,
2024-10-21,0.0,0.0,0.0,0.0,,
2024-10-22,0.0,0.0,0.0,0.0,,
2024-10-23,0.0,0.0,0.0,0.0,,
2024-10-24,0.0,0.0,0.0,0.0,,
2024-10-25,0.0,0.0,0.0,0.0,,
2024-10-28,0.0,0.0,0.0,0.0,,
2024-10-29,0.0,0.0,0.0,0.0,,
2024-10-30,0.0,0.0,0.0,0.0,,
2024-10-31,0.0,0.0,0.0,0.0,,
2024-11-01,0.0,0.0,0.0,0.0,,
2024-11-05,0.0,0.0,0.0,0.0,,
2024-11-06,0.0,0.0,0.0,0.0,,
2024-11-07,0.0,0.0,0.0,0.0,,
2024-11-08,0.0,0.0,0.0,0.0,,
2024-11-11,0.0,0.0,0.0,0.0,,
2024-11-12,0.0,0.0,0.0,0.0,,
2024-11-13,0.0,0.0,0.0,0.0,,
2024-11-14,0.0,0.0,0.0,0.0,,
2024-11-15,0.0,0.0,0.0,0.0,,
2024-11-18,0.0,0.0,0.0,0.0,,
2024-11-19,0.0,0.0,0.0,0.0,,
2024-11-20,0.0,0.0,0.0,0.0,,
2024-11-21,0.0,0.0,0.0,0.0,,
2024-11-22,0.0,0.0,0.0,0.0,,
2024-11-25,0.0,0.0,0.0,0.0,,
2024-11-26,0.0,0.0,0.0,0.0,,
2024-11-27,0.0,0.0,0.0,0.0,,
2024-11-28,0.0,0.0,0.0,0.0,,
2024-11-29,0.0,0.0,0.0,0.0,,
2024-12-02,0.0,0.0,0.0,0.0,,
2024-12-03,0.0,0.0,0.0,0.0,,
2024-12-04,0.0,0.0,0.0,0.0,,
2024-12-05,0.0,0.0,0.0,0.0,,
2024-12-06,0.0,0.0,0.0,0.0,,
2024-12-09,0.0,0.0,0.0,0.0,,
2024-12-10,0.0,0.0,0.0,0.0,,
2024-12-11,0.0,0.0,0.0,0.0,,
2024-12-12,0.0,0.0,0.0,0.0,,
2024-12-13,0.0,0.0,0.0,0.0,,
2024-12-16,0.0,0.0,0.0,0.0,,
2024-12-17,0.0,0.0,0.0,0.0,,
2024-12-18,0.0,0.0,0.0,0.0,,
2024-12-19,0.0,0.0,0.0,0.0,,
2024-12-20,0.0,0.0,0.0,0.0,,
2024-12-23,0.0,0.0,0.0,0.0,,
2024-12-24,0.0,0.0,0.0,0.0,,
2024-12-25,0.0,0.0,0.0,0.0,,
2024-12-26,0.0,0.0,0.0,0.0,,
2024-12-27,0.0,0.0,0.0,0.0,,
2024-12-30,0.0,0.0,0.0,0.0,,
2025-01-07,0.0,0.0,0.0,0.0,,
2025-01-08,-0.005802678658068343,-0.006102706258068343,-0.002039154651506281,0.693915,5.0,0.806223
2025-01-09,-0.003227454894528167,-0.003528846094528167,-0.009815275927963385,0.69076,5.0,0.8161959999999999
2025-01-10,0.0034345745630998854,0.0031324972630998853,-0.006082622595423248,0.6826825,5.0,0.8277039999999999
2025-01-14,0.0006100977012676121,0.00034053310126761215,-0.01085537717273477,0.542404,4.0,0.8054189999999999
2025-01-15,-0.0035107035189658304,-0.0037688219189658304,-0.003964434836684516,0.540304,4.0,0.750288
2025-01-16,-0.003353043122758118,-0.0036069785227581183,-0.005949563674012781,0.54088,4.0,0.7287970000000001
2025-01-17,-0.0005200969168096601,-0.00078153291680966,-0.00044019995523381095,0.53612,4.0,0.7710599999999999
2025-01-20,0.0005876758600364138,0.00033118026003641377,0.005910200568388424,0.539068,4.0,0.74341
2025-01-21,0.0017917129865098994,0.0015082745865098992,-0.0053480640301456495,0.6820225,5.0,0.7351695
2025-01-22,0.0069128590770362736,0.0066270629770362735,0.0011997468826698832,0.6834775,5.0,0.745503
2025-01-23,0.00026833153790562425,-1.606366209437577e-05,0.0030290548692695207,0.6858575,5.0,0.7361185
2025-01-24,0.0026868407949652276,0.0024006115949652272,-0.0023282296026053695,0.689365,5.0,0.741781
2025-01-27,-0.004464091462812193,-0.004724479362812193,-0.00482061607184725,0.554286,4.0,0.7476535000000002
2025-01-28,0.007105604983822771,0.006859030383822772,0.00232684966369745,0.5501,4.0,0.6827730000000001
2025-01-29,-0.0022943301773208375,-0.0025519875773208378,0.002829002514668888,0.553552,4.0,0.734735
2025-01-30,0.0027329065618507038,0.0024731346618507037,0.0050869808696281105,0.55357,4.0,0.7452894999999999
2025-01-31,-0.0054052007718686694,-0.00562392427186867,0.0032197603347110526,0.4169565,3.0,0.6766610000000001
2025-02-03,-0.0011810520446856303,-0.0013799052446856303,-0.010270608523549996,0.412293,3.0,0.5819730000000001
2025-02-04,0.0035196928197183007,0.0032871485197183007,-0.005748315993972075,0.4130775,3.0,0.7496440000000002
2025-02-05,9.677317880238173e-05,-0.00011368262119761825,-0.0016182642025412974,0.412479,3.0,0.6397999999999999
2025-02-06,0.007380688049761745,0.007121626849761744,-0.0004140425810108539,0.550668,4.0,0.744638
2025-02-07,0.003524471327411392,0.0032973782274113923,-0.002510823141845031,0.411618,3.0,0.7238475
2025-02-10,0.007732055316210533,0.007485205916210533,0.00012442043861859986,0.546534,4.0,0.6877129999999999
2025-02-12,-0.004924874239727716,-0.005184159739727716,-0.002164818235582011,0.547852,4.0,0.7485754999999998
2025-02-13,0.003311150676553906,0.003054621776553906,0.005939780159024632,0.549852,4.0,0.7327925
2025-02-14,-0.008201249779905957,-0.008433286279905958,-0.0031467672476083175,0.415188,3.0,0.7449945
2025-02-17,-0.004224012057212512,-0.0044546496572125125,0.003769258954257282,0.4134765,3.0,0.7397115000000001
2025-02-18,0.003027890131912783,0.002809238431912783,0.001707100527649219,0.415617,3.0,0.6776415
2025-02-19,0.004029271218852234,0.003806242418852234,-0.001976391498631269,0.4159095,3.0,0.6992345
2025-02-20,-0.0021753063352605096,-0.0024044466352605097,-0.006131268013098379,0.4127205,3.0,0.7329810000000001
2025-02-21,0.007826530096052085,0.007608483296052085,0.004124331722495711,0.4087935,3.0,0.6814405
2025-02-25,0.0037788613788964573,0.0035419845788964574,0.003949918569775779,0.407097,3.0,0.7772869999999998
2025-02-26,-0.00028333278528919344,-0.0005167793852891935,-0.0005923451348597286,0.4077015,3.0,0.7595315000000001
2025-02-27,-0.0062432832890932394,-0.00646726558909324,0.0060630349736741085,0.407964,3.0,0.7119475
2025-02-28,-0.0020418844763181853,-0.0022586008763181855,-0.011251156635122661,0.4068915,3.0,0.6766905
2025-03-03,0.001962857856724794,0.001709200156724794,0.006835040556541161,0.542206,4.0,0.7260825
2025-03-04,-0.0008241679665232112,-0.0010383923665232113,-0.002344885976698463,0.4074825,3.0,0.6636394999999999
2025-03-05,-0.003053279053963751,-0.0033133350539637507,0.0032738600544781615,0.541868,4.0,0.758412
2025-03-06,0.0009512701815934193,0.0007260500815934193,0.006379001964176734,0.4100955,3.0,0.716005
2025-03-07,0.008485104958906437,0.008236913358906436,-0.004041065164473889,0.543916,4.0,0.697042
2025-03-10,-0.0027811012069632423,-0.0030651954069632423,-0.0038653900060486857,0.67781,5.0,0.7426610000000001
2025-03-11,0.00866191361103484,0.008445280711034838,-4.1185698827717054e-05,0.4006245,3.0,0.6825400000000001
2025-03-12,0.007545914400207929,0.007292378100207929,0.008306176128349163,0.534542,4.0,0.7331394999999998
2025-03-13,-0.0010775276594626997,-0.0013468429594626998,-0.004284180267678073,0.541994,4.0,0.8045825
2025-03-14,0.005364349014443231,0.005115019714443231,0.009189482445970398,0.538224,4.0,0.7084225
2025-03-17,0.0011846474203003805,0.0009214474203003805,0.003164868860537684,0.54789,4.0,0.7681099999999998
2025-03-18,0.0010217785091150998,0.0007607021091150998,0.0022323357432956215,0.555472,4.0,0.7499099999999999
2025-03-19,0.005468129508346536,0.005218638708346536,0.0023841021614665614,0.557862,4.0,0.689592
2025-03-21,-0.0029412146874052258,-0.003193679887405226,0.006673678995681165,0.557114,4.0,0.7052120000000001
2025-03-24,0.0014491072534740862,0.001167590553474086,-0.006503746684940248,0.7022875,5.0,0.705296
2025-03-25,-0.0024789661604933642,-0.0027628976604933643,-0.00502551882346669,0.7029125,5.0,0.716745
2025-03-26,-0.0006950583863181811,-0.0009372530863181811,-0.0014058256563181937,0.56337,4.0,0.6476035
2025-03-27,-0.0009481224445986557,-0.0012217646445986557,0.007406691785012631,0.6986925,5.0,0.6695184999999999
2025-03-28,0.00034167983134570853,6.745513134570854e-05,-0.007630153502852233,0.6946125,5.0,0.676511
2025-03-31,0.002201094993236615,0.0019585027932366153,-0.01886813340910609,0.541972,4.0,0.670989
2025-04-01,-0.0074235101700469075,-0.007709828470046908,-0.01042468315134748,0.6724425,5.0,0.759149
2025-04-02,-0.0019474285609947925,-0.002196267260994792,-0.00615367307908643,0.53334,4.0,0.7108535
2025-04-03,0.015997442240864374,0.015745371340864376,-0.01195907220063841,0.51994,4.0,0.7404145000000001
2025-04-04,-0.003764213787441009,-0.004051660287441009,-0.020779333499031494,0.6336825,5.0,0.80355
2025-04-07,0.0354309393707755,0.0351519291707755,-0.05903200342071502,0.60806,5.0,0.786991
2025-04-08,-0.015845050340713596,-0.016121552340713597,0.043574901200187144,0.5826175,5.0,0.7998924999999999
2025-04-09,0.0064795592370488295,0.00614612283704883,-0.019167181576793868,0.838334,7.0,0.828848
2025-04-10,-0.04934148075486996,-0.049663522954869956,0.06023029969020599,0.838299,7.0,0.7719119999999998
2025-04-11,0.025517805941723773,0.025216482741723775,-0.009694668133244488,0.747318,6.0,0.7592979999999999
2025-04-14,0.0014715920079285036,0.0011569899079285038,-0.0033521835250391874,0.749064,6.0,0.8239465
2025-04-15,-0.0024396469039628527,-0.002748763603962853,-0.002155805588419879,0.755634,6.0,0.7899495000000001
2025-04-16,-0.0024548859634839467,-0.0027531934634839467,-0.007067306354613279,0.754743,6.0,0.7367944999999999
2025-04-17,0.0025112358782353513,0.0022062187782353514,0.01230660900110836,0.749841,6.0,0.7752445
2025-04-18,-0.0012717368463038801,-0.0015775101463038803,0.007987805598553832,0.761661,6.0,0.7672055
2025-04-21,0.0003019933387559447,6.365738755944694e-06,-0.007410285696343166,0.764343,6.0,0.7137950000000001
2025-04-22,0.001055685178624607,0.0007545467786246071,0.0062470195517405624,0.75492,6.0,0.7507720000000001
2025-04-23,-0.004079309066272704,-0.004391407366272704,0.004415148311672112,0.771888,6.0,0.7886034999999998
2025-04-24,-0.00475196266657951,-0.00502286606657951,-0.005313822460779383,0.6516025,5.0,0.7029144999999999
2025-04-25,-0.00013978989696999,-0.00040500159696999,0.0056519443147640125,0.653315,5.0,0.6727434999999999
2025-04-28,0.0035216441523632084,0.0032356175523632087,0.0009705291460855303,0.66201,5.0,0.7681230000000001
2025-04-30,0.003331670091522048,0.003055696091522048,0.0013552679000481405,0.66592,5.0,0.7139500000000001
2025-05-01,-0.0011793037573538886,-0.0014608602573538887,0.0033890180835010053,0.6675975,5.0,0.7401849999999999
2025-05-02,0.004331233302730734,0.0040570298027307345,0.0011062235316465774,0.6712025,5.0,0.699815
2025-05-07,0.0014126293047240254,0.0011254741047240252,-0.0008930655865885262,0.6746425,5.0,0.7611335000000001
2025-05-08,0.0005537241272623382,0.0002560819272623381,4.0761725480731315e-05,0.6746525,5.0,0.8135585000000002
2025-05-09,4.1900241228148014e-05,-0.00020936765877185197,0.00317817992315117,0.544966,4.0,0.7113735
2025-05-12,0.002563211226278895,0.002288390826278895,-0.001147444840687295,0.6863075,5.0,0.6877945000000001
2025-05-13,-0.00485214223349449,-0.0051361204334944895,-0.0008614071572483617,0.6936325,5.0,0.7262585000000001
2025-05-14,-0.0004884630000152844,-0.0007393284000152844,-0.0022638975144065876,0.553912,4.0,0.700415
2025-05-15,0.005422410079493883,0.005162502779493883,-0.0031844699768170948,0.549542,4.0,0.7499944999999999
